CLIENTNUM,Attrition_Flag,Customer_Age,Dependent_count,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio,calculated_utilization,High_Utilization_Flag,Low_Utilization_Flag,Credit_Headroom,avg_transaction_value,Transaction_Intensity,Inactivity_Rate,High_Contact_Flag,Inactive_Customer_Flag,High_Value_Customer_Flag,Churn_Binary,Gender_M,Education_Level_Doctorate,Education_Level_Graduate,Education_Level_High School,Education_Level_Post-Graduate,Education_Level_Uneducated,Education_Level_Unknown,Marital_Status_Married,Marital_Status_Single,Marital_Status_Unknown,Income_Category_$40K - $60K,Income_Category_$60K - $80K,Income_Category_$80K - $120K,Income_Category_Less than $40K,Income_Category_Unknown,Card_Category_Gold,Card_Category_Platinum,Card_Category_Silver,Utilization_Category_Low,Utilization_Category_Medium
710671608,Existing Customer,39,2,31,5,3,4,6798.0,918,5880.0,0.671,3961,69,0.605,0.135,0.13503971756398941,0,1,5880.0,127.7741935483871,127.7741935483871,0.25,1,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
719967708,Existing Customer,44,2,32,3,1,4,6472.0,2128,4344.0,0.58,3592,66,0.833,0.329,0.3288009888751545,0,0,4344.0,112.25,112.25,0.08333333333333333,1,0,0,0,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True
711879633,Existing Customer,45,3,29,4,1,2,2766.0,1985,781.0,0.796,4480,70,0.75,0.718,0.7176428054953,0,0,781.0,154.48275862068965,154.48275862068965,0.08333333333333333,0,0,0,0,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True
716444733,Existing Customer,55,2,46,5,3,4,1438.3,0,1438.3,0.907,4271,79,0.756,0.0,0.0,0,1,1438.3,92.84782608695652,92.84782608695652,0.25,1,0,0,0,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False
718460958,Existing Customer,49,2,35,3,3,4,3283.0,1856,1427.0,1.103,4498,64,0.829,0.565,0.5653365823941517,0,0,1427.0,128.5142857142857,128.5142857142857,0.25,1,0,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True
789953733,Existing Customer,46,3,37,5,1,3,2470.0,1961,509.0,0.802,4519,78,0.733,0.794,0.7939271255060729,0,0,509.0,122.13513513513513,122.13513513513513,0.08333333333333333,0,0,0,0,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True
770278833,Existing Customer,43,4,37,3,1,3,20695.0,1250,19445.0,0.605,3924,82,0.783,0.06,0.060401063058709833,0,1,19445.0,106.05405405405405,106.05405405405405,0.08333333333333333,0,0,1,0,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False
787291308,Existing Customer,42,5,36,5,2,4,4228.0,1709,2519.0,0.493,4389,79,0.58,0.404,0.4042100283822138,0,0,2519.0,121.91666666666667,121.91666666666667,0.16666666666666666,1,0,0,0,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True
710644158,Existing Customer,45,3,28,5,3,1,31743.0,1332,30411.0,0.665,4293,73,0.622,0.042,0.041962007371703997,0,1,30411.0,153.32142857142858,153.32142857142858,0.25,0,0,1,0,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False
717095733,Existing Customer,48,4,29,6,3,4,3212.0,2517,695.0,0.785,4284,69,1.3,0.784,0.7836239103362391,0,0,695.0,147.72413793103448,147.72413793103448,0.25,1,0,0,0,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True
813338733,Existing Customer,47,3,42,3,2,2,5884.0,1382,4502.0,0.91,4477,82,0.745,0.235,0.23487423521414005,0,0,4502.0,106.5952380952381,106.5952380952381,0.16666666666666666,0,0,0,0,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True
787536933,Existing Customer,44,3,33,6,2,3,1724.0,0,1724.0,0.669,4768,80,0.86,0.0,0.0,0,1,1724.0,144.4848484848485,144.4848484848485,0.16666666666666666,0,0,0,0,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False
714384783,Attrited Customer,59,1,36,2,3,3,2468.0,0,2468.0,0.5,2017,37,0.762,0.0,0.0,0,1,2468.0,56.02777777777778,56.02777777777778,0.25,0,0,0,1,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False
713847858,Attrited Customer,49,3,36,3,3,3,1438.3,0,1438.3,0.409,1849,43,0.536,0.0,0.0,0,1,1438.3,51.361111111111114,51.361111111111114,0.25,0,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
809809008,Existing Customer,47,5,42,5,1,2,3111.0,1541,1570.0,0.656,4570,68,0.511,0.495,0.4953391192542591,0,0,1570.0,108.80952380952381,108.80952380952381,0.08333333333333333,0,0,0,0,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True
719446833,Existing Customer,58,1,46,4,1,3,2799.0,1532,1267.0,0.583,4214,83,0.537,0.547,0.5473383351196855,0,0,1267.0,91.6086956521739,91.6086956521739,0.08333333333333333,0,0,0,0,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True
720570333,Existing Customer,48,3,36,5,3,0,1912.0,1163,749.0,0.871,4786,81,0.723,0.608,0.6082635983263598,0,0,749.0,132.94444444444446,132.94444444444446,0.25,0,0,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True
815308683,Existing Customer,46,3,41,4,3,1,18927.0,887,18040.0,1.065,3101,54,1.0,0.047,0.04686426797696413,0,1,18040.0,75.63414634146342,75.63414634146342,0.25,0,0,1,0,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False
810875958,Attrited Customer,51,3,46,1,4,3,2016.0,395,1621.0,0.711,2473,44,0.571,0.196,0.19593253968253968,0,1,1621.0,53.76086956521739,53.76086956521739,0.3333333333333333,0,1,0,1,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False
717775608,Existing Customer,51,2,43,4,2,0,4830.0,1970,2860.0,0.799,4850,80,0.633,0.408,0.4078674948240166,0,0,2860.0,112.79069767441861,112.79069767441861,0.16666666666666666,0,0,0,0,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True
718766058,Attrited Customer,56,2,36,1,2,2,1438.3,0,1438.3,0.65,2123,37,0.542,0.0,0.0,0,1,1438.3,58.97222222222222,58.97222222222222,0.16666666666666666,0,0,0,1,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False
710656683,Existing Customer,50,3,36,4,3,1,1986.0,1614,372.0,0.554,4442,64,0.73,0.813,0.8126888217522659,1,0,372.0,123.38888888888889,123.38888888888889,0.25,0,0,0,0,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
768390708,Existing Customer,47,2,41,6,1,1,2877.0,1136,1741.0,0.756,4006,68,0.478,0.395,0.3948557525199861,0,0,1741.0,97.70731707317073,97.70731707317073,0.08333333333333333,0,0,0,0,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True
713263758,Existing Customer,53,1,45,3,2,2,2312.0,1997,315.0,0.787,5085,78,0.773,0.864,0.8637543252595156,1,0,315.0,113.0,113.0,0.16666666666666666,0,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
754564308,Existing Customer,46,3,39,3,3,2,2644.0,2126,518.0,0.748,3601,66,0.65,0.804,0.8040847201210287,1,0,518.0,92.33333333333333,92.33333333333333,0.25,0,0,0,0,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
827890758,Existing Customer,39,1,35,5,3,0,2062.0,1302,760.0,0.631,3785,63,0.75,0.631,0.6314258001939864,0,0,760.0,108.14285714285714,108.14285714285714,0.25,0,0,0,0,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True
779945508,Existing Customer,50,1,35,5,2,2,3510.0,1881,1629.0,0.66,3808,81,0.884,0.536,0.5358974358974359,0,0,1629.0,108.8,108.8,0.16666666666666666,0,0,0,0,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True
720807183,Existing Customer,55,2,36,3,2,1,15026.0,916,14110.0,0.721,3281,63,0.8,0.061,0.06096100093171836,0,1,14110.0,91.13888888888889,91.13888888888889,0.16666666666666666,0,0,1,0,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False
709309308,Attrited Customer,50,3,37,1,3,2,27186.0,0,27186.0,0.504,1704,34,0.478,0.0,0.0,0,1,27186.0,46.054054054054056,46.054054054054056,0.25,0,0,1,1,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False
715844733,Existing Customer,45,5,36,6,3,2,2174.0,877,1297.0,0.644,4596,71,0.449,0.403,0.4034038638454462,0,0,1297.0,127.66666666666667,127.66666666666667,0.25,0,0,0,0,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True
712332183,Existing Customer,42,3,36,6,1,0,29535.0,895,28640.0,0.952,3934,74,0.644,0.03,0.030303030303030304,0,1,28640.0,109.27777777777777,109.27777777777777,0.08333333333333333,0,0,1,0,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False
790123983,Existing Customer,50,2,43,4,2,1,2974.0,2090,884.0,0.975,4297,88,0.833,0.703,0.7027572293207801,0,0,884.0,99.93023255813954,99.93023255813954,0.16666666666666666,0,0,0,0,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True
711721458,Attrited Customer,50,2,36,5,2,2,1438.3,0,1438.3,0.658,2329,43,0.593,0.0,0.0,0,1,1438.3,64.69444444444444,64.69444444444444,0.16666666666666666,0,0,0,1,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False
716860233,Existing Customer,51,3,39,3,3,0,8148.0,701,7447.0,0.819,4124,87,0.891,0.086,0.086033382425135,0,1,7447.0,105.74358974358974,105.74358974358974,0.25,0,0,0,0,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False
714678408,Existing Customer,48,4,31,6,6,4,2646.0,1983,663.0,0.7,4727,83,0.804,0.749,0.7494331065759637,0,0,663.0,152.48387096774192,152.48387096774192,0.5,1,1,0,0,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True
708798483,Attrited Customer,37,3,24,2,3,2,2054.0,0,2054.0,0.87,2567,43,0.593,0.0,0.0,0,1,2054.0,106.95833333333333,106.95833333333333,0.25,0,0,0,1,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False
708501783,Attrited Customer,43,2,36,6,2,4,34516.0,1477,33039.0,0.324,1868,40,0.212,0.043,0.04279174875420095,0,1,33039.0,51.888888888888886,51.888888888888886,0.16666666666666666,1,0,1,1,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
713645883,Existing Customer,37,1,23,6,3,4,1879.0,1486,393.0,0.836,5202,88,0.692,0.791,0.7908461947844598,0,0,393.0,226.17391304347825,226.17391304347825,0.25,1,0,0,0,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True
718622658,Existing Customer,45,4,34,3,2,3,15913.0,1696,14217.0,0.632,4472,86,0.792,0.107,0.10657952617356878,0,1,14217.0,131.52941176470588,131.52941176470588,0.16666666666666666,0,0,1,0,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False
710641008,Existing Customer,44,2,36,5,3,4,8685.0,0,8685.0,0.666,2473,56,0.6,0.0,0.0,0,1,8685.0,68.69444444444444,68.69444444444444,0.25,1,0,0,0,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False
718547358,Existing Customer,60,2,52,4,3,2,2676.0,1740,936.0,0.735,3863,69,0.725,0.65,0.6502242152466368,0,0,936.0,74.28846153846153,74.28846153846153,0.25,0,0,0,0,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,True
716177583,Existing Customer,58,1,36,6,2,4,1438.3,0,1438.3,0.657,4722,89,0.745,0.0,0.0,0,1,1438.3,131.16666666666666,131.16666666666666,0.16666666666666666,1,0,0,0,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False
713417433,Existing Customer,42,2,28,3,1,3,1711.0,0,1711.0,0.983,4496,77,0.925,0.0,0.0,0,1,1711.0,160.57142857142858,160.57142857142858,0.08333333333333333,0,0,0,0,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False
713043183,Existing Customer,61,0,48,3,2,4,2572.0,1969,603.0,0.644,4313,84,0.787,0.766,0.7655520995334371,0,0,603.0,89.85416666666667,89.85416666666667,0.16666666666666666,1,0,0,0,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True
719328858,Attrited Customer,56,4,43,6,2,6,4535.0,0,4535.0,0.831,2342,40,0.6,0.0,0.0,0,1,4535.0,54.46511627906977,54.46511627906977,0.16666666666666666,1,0,0,1,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False
718501983,Existing Customer,44,2,36,5,6,1,5950.0,1117,4833.0,0.57,4682,89,0.679,0.188,0.18773109243697478,0,1,4833.0,130.05555555555554,130.05555555555554,0.5,0,1,0,0,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False
803800533,Attrited Customer,39,1,33,3,3,4,2088.0,975,1113.0,1.144,2866,59,0.735,0.467,0.46695402298850575,0,0,1113.0,86.84848484848484,86.84848484848484,0.25,1,0,0,1,True,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,True
771790083,Existing Customer,43,3,32,4,3,2,10466.0,2080,8386.0,0.648,4116,64,0.684,0.199,0.19873877317026561,0,1,8386.0,128.625,128.625,0.25,0,0,0,0,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,True,True,False
712817808,Existing Customer,39,2,23,5,2,1,4761.0,1561,3200.0,0.69,2045,53,1.65,0.328,0.32787229573618987,0,0,3200.0,88.91304347826087,88.91304347826087,0.16666666666666666,0,0,0,0,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True
811697958,Existing Customer,50,4,45,4,1,4,1488.0,755,733.0,0.783,4451,65,0.711,0.507,0.5073924731182796,0,0,733.0,98.91111111111111,98.91111111111111,0.08333333333333333,1,0,0,0,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,True
817089408,Existing Customer,44,2,27,3,1,2,19114.0,1754,17360.0,0.865,4413,69,0.725,0.092,0.09176519828398033,0,1,17360.0,163.44444444444446,163.44444444444446,0.08333333333333333,0,0,1,0,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False
803406558,Existing Customer,30,1,24,3,5,4,7536.0,1272,6264.0,0.683,4189,86,0.911,0.169,0.16878980891719744,0,1,6264.0,174.54166666666666,174.54166666666666,0.4166666666666667,1,1,0,0,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False
717297708,Existing Customer,47,1,37,6,3,3,2441.0,1672,769.0,0.893,4439,74,0.682,0.685,0.6849651782056534,0,0,769.0,119.97297297297297,119.97297297297297,0.25,0,0,0,0,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True
808756458,Existing Customer,47,3,42,6,3,3,13189.0,1205,11984.0,0.708,3821,83,0.66,0.091,0.09136401546743499,0,1,11984.0,90.97619047619048,90.97619047619048,0.25,0,0,1,0,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False
718352358,Attrited Customer,49,3,35,3,3,2,1914.0,0,1914.0,0.677,2687,41,0.414,0.0,0.0,0,1,1914.0,76.77142857142857,76.77142857142857,0.25,0,0,0,1,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False
780638958,Existing Customer,42,2,31,6,2,1,2468.0,1850,618.0,0.775,4483,77,0.54,0.75,0.7495948136142626,0,0,618.0,144.61290322580646,144.61290322580646,0.16666666666666666,0,0,0,0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
721026033,Existing Customer,57,1,44,4,3,2,2564.0,1258,1306.0,1.156,2673,43,0.87,0.491,0.4906396255850234,0,0,1306.0,60.75,60.75,0.25,0,0,0,0,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True
719894433,Attrited Customer,43,4,24,6,2,3,1679.0,951,728.0,0.706,2492,43,0.593,0.566,0.566408576533651,0,0,728.0,103.83333333333333,103.83333333333333,0.16666666666666666,0,0,0,1,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,True
812493033,Existing Customer,44,3,37,4,1,1,3410.0,1110,2300.0,0.63,5102,63,0.615,0.326,0.3255131964809384,0,0,2300.0,137.8918918918919,137.8918918918919,0.08333333333333333,0,0,0,0,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True
718256658,Existing Customer,45,3,38,6,5,1,2728.0,0,2728.0,0.879,4554,75,0.744,0.0,0.0,0,1,2728.0,119.84210526315789,119.84210526315789,0.4166666666666667,0,1,0,0,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False
711421233,Existing Customer,51,3,43,5,3,3,7119.0,1513,5606.0,0.925,4969,84,0.909,0.213,0.2125298496979913,0,0,5606.0,115.55813953488372,115.55813953488372,0.25,0,0,0,0,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True
710335983,Existing Customer,57,0,36,5,1,3,3532.0,869,2663.0,1.038,4297,64,0.778,0.246,0.24603624009060024,0,0,2663.0,119.36111111111111,119.36111111111111,0.08333333333333333,0,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
720108783,Existing Customer,60,1,50,6,3,3,7459.0,1717,5742.0,1.001,4328,68,0.581,0.23,0.2301917147070653,0,0,5742.0,86.56,86.56,0.25,0,0,0,0,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True
818259558,Existing Customer,64,0,56,4,2,3,2294.0,1582,712.0,0.775,3951,79,0.881,0.69,0.6896251089799477,0,0,712.0,70.55357142857143,70.55357142857143,0.16666666666666666,0,0,0,0,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True
708511983,Existing Customer,37,3,18,5,3,2,1663.0,0,1663.0,0.778,3950,82,0.864,0.0,0.0,0,1,1663.0,219.44444444444446,219.44444444444446,0.25,0,0,0,0,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False
708838908,Existing Customer,49,3,42,4,3,4,5129.0,1654,3475.0,0.618,3192,61,0.848,0.322,0.3224800155975824,0,0,3475.0,76.0,76.0,0.25,1,0,0,0,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,True
778720533,Attrited Customer,53,4,37,3,2,3,1722.0,0,1722.0,0.863,2141,35,0.346,0.0,0.0,0,1,1722.0,57.86486486486486,57.86486486486486,0.16666666666666666,0,0,0,1,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False
793015083,Existing Customer,46,4,40,5,3,4,2586.0,1270,1316.0,0.675,4481,77,0.925,0.491,0.4911059551430781,0,0,1316.0,112.025,112.025,0.25,1,0,0,0,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True
821336133,Existing Customer,50,2,46,5,3,2,8708.0,996,7712.0,0.527,3927,60,0.935,0.114,0.11437758383096004,0,1,7712.0,85.3695652173913,85.3695652173913,0.25,0,0,0,0,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False
713905608,Existing Customer,56,3,50,5,2,2,8869.0,0,8869.0,0.721,3270,63,0.8,0.0,0.0,0,1,8869.0,65.4,65.4,0.16666666666666666,0,0,0,0,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False
779164608,Existing Customer,45,3,34,6,2,3,2641.0,1336,1305.0,1.019,4224,77,0.791,0.506,0.5058689890193109,0,0,1305.0,124.23529411764706,124.23529411764706,0.16666666666666666,0,0,0,0,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True
714835833,Existing Customer,43,4,36,3,3,2,34516.0,1048,33468.0,0.864,4192,73,0.738,0.03,0.030362730327963845,0,1,33468.0,116.44444444444444,116.44444444444444,0.25,0,0,1,0,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
823863033,Existing Customer,52,2,48,6,6,1,34516.0,1473,33043.0,0.642,4254,73,0.587,0.043,0.04267586047050643,0,1,33043.0,88.625,88.625,0.5,0,1,1,0,True,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,True,True,False
713321508,Existing Customer,47,3,36,3,1,4,1965.0,1175,790.0,0.657,4579,87,0.74,0.598,0.5979643765903307,0,0,790.0,127.19444444444444,127.19444444444444,0.08333333333333333,1,0,0,0,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True
708992733,Existing Customer,50,0,36,4,3,2,1513.0,0,1513.0,0.854,4759,98,0.719,0.0,0.0,0,1,1513.0,132.19444444444446,132.19444444444446,0.25,0,0,0,0,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False
709488108,Attrited Customer,42,4,36,5,2,3,10543.0,0,10543.0,0.509,1841,39,0.5,0.0,0.0,0,1,10543.0,51.138888888888886,51.138888888888886,0.16666666666666666,0,0,0,1,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False
716094333,Existing Customer,49,1,42,6,2,1,17764.0,1459,16305.0,0.964,2750,57,0.9,0.082,0.08213240261202431,0,1,16305.0,65.47619047619048,65.47619047619048,0.16666666666666666,0,0,1,0,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False
778567983,Existing Customer,50,2,43,4,1,3,1438.3,0,1438.3,1.196,4512,77,0.833,0.0,0.0,0,1,1438.3,104.93023255813954,104.93023255813954,0.08333333333333333,0,0,0,0,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False
712178883,Existing Customer,49,2,36,3,2,1,6371.0,1946,4425.0,0.582,3592,79,0.756,0.305,0.30544655470098886,0,0,4425.0,99.77777777777777,99.77777777777777,0.16666666666666666,0,0,0,0,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True
717490008,Existing Customer,43,4,36,5,1,1,19188.0,1622,17566.0,0.75,4282,52,0.926,0.085,0.08453199916614551,0,1,17566.0,118.94444444444444,118.94444444444444,0.08333333333333333,0,0,1,0,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
718282983,Existing Customer,60,0,47,6,3,3,3076.0,2257,819.0,0.795,4522,75,0.471,0.734,0.7337451235370611,0,0,819.0,96.2127659574468,96.2127659574468,0.25,0,0,0,0,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True
747208083,Existing Customer,49,4,42,3,3,2,2822.0,1501,1321.0,1.043,4344,68,1.194,0.532,0.5318922749822821,0,0,1321.0,103.42857142857143,103.42857142857143,0.25,0,0,0,0,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True
820276908,Attrited Customer,42,4,37,3,3,1,4139.0,0,4139.0,0.547,2232,41,0.464,0.0,0.0,0,1,4139.0,60.32432432432432,60.32432432432432,0.25,0,0,0,1,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False
719960133,Existing Customer,42,3,26,3,2,2,34516.0,904,33612.0,0.726,3910,68,0.659,0.026,0.026190752114961177,0,1,33612.0,150.3846153846154,150.3846153846154,0.16666666666666666,0,0,1,0,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,True,False
711062958,Existing Customer,43,3,23,5,2,2,4121.0,2084,2037.0,0.807,3462,49,1.042,0.506,0.5057024993933511,0,0,2037.0,150.52173913043478,150.52173913043478,0.16666666666666666,0,0,0,0,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
714917583,Existing Customer,42,2,36,6,1,2,10074.0,1079,8995.0,0.813,3338,65,0.711,0.107,0.10710740520150884,0,1,8995.0,92.72222222222223,92.72222222222223,0.08333333333333333,0,0,0,0,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False
767256933,Existing Customer,43,5,36,6,2,4,2621.0,598,2023.0,0.967,4852,85,0.771,0.228,0.22815719191148418,0,0,2023.0,134.77777777777777,134.77777777777777,0.16666666666666666,1,0,0,0,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True
712568358,Existing Customer,47,1,29,3,2,2,3394.0,0,3394.0,0.454,3115,69,0.816,0.0,0.0,0,1,3394.0,107.41379310344827,107.41379310344827,0.16666666666666666,0,0,0,0,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False
789182358,Existing Customer,56,1,45,3,1,2,17628.0,1414,16214.0,0.603,3991,76,0.617,0.08,0.08021329702745632,0,1,16214.0,88.68888888888888,88.68888888888888,0.08333333333333333,0,0,1,0,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False
716989683,Existing Customer,56,2,48,4,3,3,4480.0,2465,2015.0,0.772,3331,74,0.682,0.55,0.5502232142857143,0,0,2015.0,69.39583333333333,69.39583333333333,0.25,0,0,0,0,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True
827968383,Existing Customer,43,3,39,5,3,2,3370.0,2284,1086.0,0.673,4084,70,0.628,0.678,0.6777448071216617,0,0,1086.0,104.71794871794872,104.71794871794872,0.25,0,0,0,0,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True
819647358,Attrited Customer,38,2,33,2,3,2,12871.0,0,12871.0,0.598,2413,53,0.606,0.0,0.0,0,1,12871.0,73.12121212121212,73.12121212121212,0.25,0,0,1,1,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False
788966958,Existing Customer,47,1,34,3,2,2,3112.0,2023,1089.0,0.757,4613,86,0.593,0.65,0.6500642673521851,0,0,1089.0,135.6764705882353,135.6764705882353,0.16666666666666666,0,0,0,0,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True
789502308,Attrited Customer,57,3,49,1,3,5,1551.0,790,761.0,0.811,2379,46,0.769,0.509,0.5093488072211476,0,0,761.0,48.55102040816327,48.55102040816327,0.25,1,0,0,1,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True
756458508,Existing Customer,44,3,37,5,2,3,1682.0,930,752.0,0.903,3309,67,1.03,0.553,0.5529131985731273,0,0,752.0,89.43243243243244,89.43243243243244,0.16666666666666666,0,0,0,0,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True
714643983,Existing Customer,42,1,36,5,3,3,2758.0,2017,741.0,0.883,4119,73,1.028,0.731,0.7313270485859318,0,0,741.0,114.41666666666667,114.41666666666667,0.25,0,0,0,0,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True
